Time (s),Intensity,Intensity
0.00041666667675599456,8.173999786376953,0.4399999976158142
0.0008333333535119891,8.173999786376953,0.44162800908088684
0.0012499999720603228,8.173999786376953,0.44055798649787903
0.0016666667070239782,8.173999786376953,0.4399999976158142
0.0020833334419876337,8.172929763793945,0.441070020198822
0.0024999999441206455,8.172883987426758,0.44111597537994385
0.002916666679084301,8.173301696777344,0.4399999976158142
0.0033333334140479565,8.17251205444336,0.4405120313167572
0.0037499999161809683,8.173999786376953,0.44167396426200867
0.004166666883975267,8.173859596252441,0.4399999976158142
0.004583333153277636,8.172045707702637,0.4399999976158142
0.004999999888241291,8.173768043518066,0.4417680501937866
0.0054166666232049465,8.173999786376953,0.44200000166893005
0.005833333358168602,8.173999786376953,0.44060394167900085
0.0062500000931322575,8.173999786376953,0.4412100613117218
0.006666666828095913,8.173999786376953,0.44200000166893005
0.007083333563059568,8.173999786376953,0.4411619305610657
0.007499999832361937,8.173999786376953,0.440652072429657
0.007916666567325592,8.173999786376953,0.4415339231491089
0.008333333767950535,8.173999786376953,0.4399999976158142
0.008750000037252903,8.173999786376953,0.44009408354759216
0.009166666306555271,8.173999786376953,0.4419080913066864
0.009583333507180214,8.173999786376953,0.44200000166893005
0.009999999776482582,8.173999786376953,0.44046393036842346
0.010416666977107525,8.173999786376953,0.4413500726222992
0.010833333246409893,8.173999786376953,0.44200000166893005
0.011250000447034836,8.173999786376953,0.4410219192504883
0.011666666716337204,8.173999786376953,0.4407920837402344
0.012083332985639572,8.173999786376953,0.44200000166893005
0.012500000186264515,8.173580169677734,0.4415799081325531
0.012916666455566883,8.172233581542969,0.44023409485816956
0.013333333656191826,8.173999786376953,0.4419519007205963
0.013749999925494194,8.173999786376953,0.4401378929615021
0.014166667126119137,8.173999786376953,0.4399999976158142
0.014583333395421505,8.173999786376953,0.441490113735199
0.014999999664723873,8.173999786376953,0.4406958818435669
0.015416666865348816,8.173999786376953,0.4399999976158142
0.015833333134651184,8.173068046569824,0.44093212485313416
0.016249999403953552,8.172745704650879,0.44200000166893005
0.01666666753590107,8.173999786376953,0.4414398670196533
0.017083333805203438,8.173999786376953,0.44037413597106934
0.017500000074505806,8.173999786376953,0.44200000166893005
0.017916666343808174,8.173999786376953,0.44199785590171814
0.018333332613110542,8.173999786376953,0.4401838481426239
0.01875000074505806,8.173999786376953,0.4399999976158142
0.019166667014360428,8.173999786376953,0.44144415855407715
0.019583333283662796,8.173999786376953,0.4407418370246887
0.019999999552965164,8.173999786376953,0.44107216596603394
0.020416665822267532,8.173999786376953,0.44200000166893005
0.02083333395421505,8.173999786376953,0.44129982590675354
0.021250000223517418,8.173999786376953,0.4399999976158142
0.021666666492819786,8.173999786376953,0.4399999976158142
0.022083332762122154,8.173999786376953,0.4399999976158142
0.02250000089406967,8.173999786376953,0.4399999976158142
