Time (s),Voltage (mV)
0.00020833333837799728,-0.4228152930736542
0.00041666667675599456,-0.4228152930736542
0.0006249999860301614,-0.4228152930736542
0.0008333333535119891,-0.4228152930736542
0.0010416667209938169,-0.4228152930736542
0.0012499999720603228,-0.4228152930736542
0.0014583333395421505,-0.4228152930736542
0.0016666667070239782,-0.4228152930736542
0.0018749999580904841,-0.4228152930736542
0.0020833334419876337,-0.4228152930736542
0.002291666576638818,-0.4228152930736542
0.0024999999441206455,-0.4228152930736542
0.0027083333116024733,-0.4228152930736542
0.002916666679084301,-0.4232795834541321
0.0031250000465661287,-0.4228784739971161
0.0033333334140479565,-0.4228152930736542
0.003541666781529784,-0.4228152930736542
0.0037499999161809683,-0.4228152930736542
0.003958333283662796,-0.4228152930736542
0.004166666883975267,-0.4228152930736542
0.0043750000186264515,-0.4228152930736542
0.004583333153277636,-0.4228152930736542
0.004791666753590107,-0.4228152930736542
0.004999999888241291,-0.4228152930736542
0.0052083334885537624,-0.4228152930736542
0.0054166666232049465,-0.4228152930736542
0.005625000223517418,-0.4228152930736542
0.005833333358168602,-0.4228152930736542
0.006041666492819786,-0.4228152930736542
0.0062500000931322575,-0.4228152930736542
0.0064583332277834415,-0.4228152930736542
0.006666666828095913,-0.4228152930736542
0.006874999962747097,-0.4228152930736542
0.007083333563059568,-0.4228152930736542
0.0072916666977107525,-0.4228152930736542
0.007499999832361937,-0.4228152930736542
0.007708333432674408,-0.4228152930736542
0.007916666567325592,-0.4228152930736542
0.008124999701976776,-0.4228152930736542
0.008333333767950535,-0.4231700897216797
0.008541666902601719,-0.42333856225013733
0.008750000037252903,-0.42299219965934753
0.008958333171904087,-0.4228152930736542
0.009166666306555271,-0.4228152930736542
0.00937500037252903,-0.4228152930736542
0.009583333507180214,-0.4228152930736542
0.009791666641831398,-0.42314061522483826
0.009999999776482582,-0.4230174720287323
0.010208332911133766,-0.4228152930736542
0.010416666977107525,-0.4228152930736542
0.010625000111758709,-0.4228152930736542
0.010833333246409893,-0.4228152930736542
0.011041666381061077,-0.4228152930736542
0.011250000447034836,-0.4228152930736542
0.01145833358168602,-0.4228152930736542
0.011666666716337204,-0.4228152930736542
0.011874999850988388,-0.4228152930736542
0.012083332985639572,-0.4228152930736542
0.01229166705161333,-0.4228152930736542
0.012500000186264515,-0.4228152930736542
0.012708333320915699,-0.4228152930736542
0.012916666455566883,-0.42307743430137634
0.013124999590218067,-0.4230806231498718
0.013333333656191826,-0.4228152930736542
0.01354166679084301,-0.4228152930736542
0.013749999925494194,-0.4228152930736542
0.013958333060145378,-0.4228152930736542
0.014166667126119137,-0.4228152930736542
0.014375000260770321,-0.4228152930736542
0.014583333395421505,-0.4228152930736542
0.014791666530072689,-0.4228152930736542
0.014999999664723873,-0.4228152930736542
0.015208333730697632,-0.4228152930736542
0.015416666865348816,-0.4228152930736542
0.015625,-0.4228152930736542
0.015833333134651184,-0.4228152930736542
0.016041666269302368,-0.4228152930736542
0.016249999403953552,-0.4228152930736542
0.016458332538604736,-0.4228152930736542
0.01666666753590107,-0.4228152930736542
0.016875000670552254,-0.4228152930736542
0.017083333805203438,-0.4228152930736542
0.017291666939854622,-0.4228152930736542
0.017500000074505806,-0.4228152930736542
0.01770833320915699,-0.4228152930736542
0.017916666343808174,-0.4228152930736542
0.018124999478459358,-0.4228152930736542
0.018333332613110542,-0.42296794056892395
0.018541665747761726,-0.42333856225013733
0.01875000074505806,-0.42319434881210327
0.018958333879709244,-0.4228152930736542
0.019166667014360428,-0.4228152930736542
0.019375000149011612,-0.4228152930736542
0.019583333283662796,-0.4228152930736542
0.01979166641831398,-0.42293843626976013
0.019999999552965164,-0.42321962118148804
0.02020833268761635,-0.4229300320148468
0.020416665822267532,-0.42322805523872375
0.020625000819563866,-0.4228152930736542
0.02083333395421505,-0.4229173958301544
