Time (s),Voltage (mV)
0.00020833333837799728,0.15593929588794708
0.00041666667675599456,0.1554206907749176
0.0006249999860301614,0.1559322625398636
0.0008333333535119891,0.15593929588794708
0.0010416667209938169,0.15593929588794708
0.0012499999720603228,0.15543006360530853
0.0014583333395421505,0.15592290461063385
0.0016666667070239782,0.1554347574710846
0.0018749999580904841,0.15541601181030273
0.0020833334419876337,0.15591587126255035
0.002291666576638818,0.15593929588794708
0.0024999999441206455,0.15593929588794708
0.0027083333116024733,0.1564321368932724
0.002916666679084301,0.15597209334373474
0.0031250000465661287,0.15642744302749634
0.0033333334140479565,0.1559767723083496
0.003541666781529784,0.15593929588794708
0.0037499999161809683,0.15593929588794708
0.003958333283662796,0.15546052157878876
0.004166666883975267,0.15589244663715363
0.0043750000186264515,0.15593929588794708
0.004583333153277636,0.15546754002571106
0.004791666753590107,0.15541601181030273
0.004999999888241291,0.15541601181030273
0.0052083334885537624,0.15588073432445526
0.0054166666232049465,0.15593929588794708
0.005625000223517418,0.15639933943748474
0.005833333358168602,0.1560048758983612
0.006041666492819786,0.15593929588794708
0.0062500000931322575,0.15639230608940125
0.0064583332277834415,0.1560119092464447
0.006666666828095913,0.15638762712478638
0.006874999962747097,0.15601658821105957
0.007083333563059568,0.15593929588794708
0.0072916666977107525,0.15638059377670288
0.007499999832361937,0.15602362155914307
0.007708333432674408,0.15550267696380615
0.007916666567325592,0.15585029125213623
0.008124999701976776,0.15593929588794708
0.008333333767950535,0.15593929588794708
0.008541666902601719,0.15636654198169708
0.008750000037252903,0.15603767335414886
0.008958333171904087,0.15593929588794708
0.009166666306555271,0.15635952353477478
0.00937500037252903,0.15604469180107117
0.009583333507180214,0.15635482966899872
0.009791666641831398,0.15604938566684723
0.009999999776482582,0.15552844107151031
0.010208332911133766,0.15582452714443207
0.010416666977107525,0.15593929588794708
0.010625000111758709,0.15634311735630035
0.010833333246409893,0.15565961599349976
0.011041666381061077,0.15581515431404114
0.011250000447034836,0.15593929588794708
0.01145833358168602,0.15593929588794708
0.011666666716337204,0.15554718673229218
0.011874999850988388,0.15541601181030273
0.012083332985639572,0.15580344200134277
0.01229166705161333,0.1563243865966797
0.012500000186264515,0.15646257996559143
0.012708333320915699,0.1560821682214737
0.012916666455566883,0.15593929588794708
0.013124999590218067,0.15631501376628876
0.013333333656191826,0.15571582317352295
0.01354166679084301,0.15541601181030273
0.013749999925494194,0.15615339577198029
0.013958333060145378,0.15609623491764069
0.014166667126119137,0.15593929588794708
0.014375000260770321,0.15630096197128296
0.014583333395421505,0.156103253364563
0.014791666530072689,0.15593929588794708
0.014999999664723873,0.15593929588794708
0.015208333730697632,0.15558700263500214
0.015416666865348816,0.15611591935157776
0.015625,0.15611496567726135
0.015833333134651184,0.15628457069396973
0.016041666269302368,0.15611964464187622
0.016249999403953552,0.15593929588794708
0.016458332538604736,0.15593929588794708
0.01666666753590107,0.15560339391231537
0.016875000670552254,0.15574957430362701
0.017083333805203438,0.15560807287693024
0.017291666939854622,0.15607376396656036
0.017500000074505806,0.15613605082035065
0.01770833320915699,0.15561510622501373
0.017916666343808174,0.15573786199092865
0.018124999478459358,0.15593929588794708
0.018333332613110542,0.15562213957309723
0.018541665747761726,0.15573082864284515
0.01875000074505806,0.1556268185377121
0.018958333879709244,0.15572614967823029
0.019166667014360428,0.15593929588794708
0.019375000149011612,0.15593929588794708
0.019583333283662796,0.15563619136810303
0.01979166641831398,0.15571677684783936
0.019999999552965164,0.15593929588794708
0.02020833268761635,0.15564320981502533
0.020416665822267532,0.15570975840091705
0.020625000819563866,0.1556479036808014
0.02083333395421505,0.155705064535141
0.021041667088866234,0.15593929588794708
0.021250000223517418,0.15593929588794708
0.021458333358168602,0.15593929588794708
0.021666666492819786,0.15593929588794708
0.02187499962747097,0.15593929588794708
0.022083332762122154,0.15593929588794708
0.02229166589677334,0.15593929588794708
0.02250000089406967,0.1556689739227295
0.022708334028720856,0.15595196187496185
0.02291666716337204,0.1561969518661499
0.023125000298023224,0.15620258450508118
0.023333333432674408,0.15620163083076477
0.023541666567325592,0.15593929588794708
0.023749999701976776,0.15593929588794708
0.02395833283662796,0.15568538010120392
0.024166665971279144,0.15566758811473846
0.02437499910593033,0.15593929588794708
0.02458333410322666,0.15569239854812622
0.024791667237877846,0.15566056966781616
0.02500000037252903,0.15593929588794708
0.025208333507180214,0.15569943189620972
0.025416666641831398,0.15565353631973267
0.025624999776482582,0.15570411086082458
0.025833332911133766,0.1556488573551178
0.02604166604578495,0.15593929588794708
0.026249999180436134,0.15593929588794708
0.026458334177732468,0.15593929588794708
0.02666666731238365,0.15616276860237122
0.026875000447034836,0.15624144673347473
0.02708333358168602,0.15572050213813782
0.027291666716337204,0.15563245117664337
0.027499999850988388,0.15593929588794708
0.027708332985639572,0.15551577508449554
0.027916666120290756,0.15510214865207672
0.02812499925494194,0.15562309324741364
0.028333334252238274,0.1557345688343048
0.028541667386889458,0.15561839938163757
0.028750000521540642,0.15573924779891968
0.028958333656191826,0.1556137204170227
0.02916666679084301,0.15613466501235962
0.029374999925494194,0.15607653558254242
0.029583333060145378,0.1556066870689392
0.029791666194796562,0.15575096011161804
0.029999999329447746,0.15541601181030273
0.03020833246409893,0.15541601181030273
0.030416667461395264,0.15559732913970947
0.030625000596046448,0.15576033294200897
0.030833333730697632,0.1555926352739334
0.031041666865348816,0.15593929588794708
0.03125,0.15576735138893127
