Time (s),Voltage (V)
0.004999999888241291,2.2556045055389404
0.009999999776482582,2.2556090354919434
0.014999999664723873,2.2596404552459717
0.019999999552965164,2.2636542320251465
0.02500000037252903,2.259622573852539
0.029999999329447746,2.25561785697937
0.03500000014901161,2.2596495151519775
0.03999999910593033,2.263664722442627
0.04500000178813934,2.2640678882598877
0.05000000074505806,2.2644577026367188
0.054999999701976776,2.262441873550415
0.05999999865889549,2.2604503631591797
0.06499999761581421,2.2620630264282227
0.07000000029802322,2.2636568546295166
0.07500000298023224,2.262850522994995
0.07999999821186066,2.26204776763916
0.08500000089406967,2.2616446018218994
0.09000000357627869,2.2612576484680176
0.0949999988079071,2.2624669075012207
0.10000000149011612,2.2636406421661377
0.10499999672174454,2.261625051498413
0.10999999940395355,2.2596240043640137
0.11500000208616257,2.258817672729492
0.11999999731779099,2.2580487728118896
0.125,2.2600646018981934
0.12999999523162842,2.262004852294922
0.13500000536441803,2.258779764175415
0.14000000059604645,2.2556357383728027
0.14499999582767487,2.2576515674591064
0.15000000596046448,2.259627103805542
0.1550000011920929,2.2592239379882812
0.1599999964237213,2.2587993144989014
0.16500000655651093,2.2571866512298584
0.17000000178813934,2.255680561065674
0.17499999701976776,2.259711980819702
0.18000000715255737,2.2636308670043945
0.1850000023841858,2.2620182037353516
0.1899999976158142,2.26043963432312
0.19499999284744263,2.26043963432312
0.20000000298023224,2.26043963432312
0.20499999821186066,2.26043963432312
0.20999999344348907,2.260486602783203
0.2150000035762787,2.2625021934509277
0.2199999988079071,2.26444935798645
0.22499999403953552,2.2636430263519287
0.23000000417232513,2.262805938720703
0.23499999940395355,2.2607901096343994
0.23999999463558197,2.2588493824005127
0.24500000476837158,2.259655714035034
0.25,2.2604172229766846
0.2549999952316284,2.259610891342163
0.25999999046325684,2.2588047981262207
0.26499998569488525,2.257998466491699
0.27000001072883606,2.257228374481201
0.2750000059604645,2.257631540298462
0.2800000011920929,2.2580220699310303
0.2849999964237213,2.2580220699310303
0.28999999165534973,2.2579832077026367
0.29499998688697815,2.2567737102508545
0.30000001192092896,2.255671501159668
0.3050000071525574,2.2576873302459717
0.3100000023841858,2.2597029209136963
0.3149999976158142,2.26171875
0.3199999928474426,2.2635772228240967
0.32499998807907104,2.2611584663391113
0.33000001311302185,2.2589163780212402
0.33500000834465027,2.2613353729248047
0.3400000035762787,2.2636783123016357
0.3449999988079071,2.2640814781188965
0.3499999940395355,2.264406442642212
0.35499998927116394,2.262793779373169
0.36000001430511475,2.2611329555511475
0.36500000953674316,2.2583107948303223
0.3700000047683716,2.255802869796753
0.375,2.2606406211853027
0.3799999952316284,2.2651560306549072
0.38499999046325684,2.262333869934082
0.38999998569488525,2.259720802307129
0.39500001072883606,2.2617366313934326
0.4000000059604645,2.2636988162994385
0.4050000011920929,2.26450514793396
0.4099999964237213,2.265183210372925
0.41499999165534973,2.263167381286621
0.41999998688697815,2.2612829208374023
0.42500001192092896,2.262089252471924
0.4300000071525574,2.2627804279327393
0.4350000023841858,2.2611677646636963
0.4399999976158142,2.2596142292022705
0.4449999928474426,2.2592110633850098
0.44999998807907104,2.2589685916900635
0.45500001311302185,2.2617907524108887
0.46000000834465027,2.264263391494751
0.4650000035762787,2.2602319717407227
0.4699999988079071,2.2565572261810303
0.4749999940395355,2.2593793869018555
0.47999998927116394,2.262115716934204
0.48500001430511475,2.2633252143859863
0.49000000953674316,2.264228105545044
0.4950000047683716,2.259793519973755
0.5,2.255850076675415
0.5049999952316284,2.260284900665283
0.5099999904632568,2.264354944229126
0.5149999856948853,2.2623393535614014
0.5199999809265137,2.2605326175689697
0.5249999761581421,2.2621450424194336
0.5299999713897705,2.2636866569519043
0.5350000262260437,2.264089822769165
0.5400000214576721,2.264420747756958
0.5450000166893005,2.2636144161224365
0.550000011920929,2.2627344131469727
0.5550000071525574,2.260718584060669
0.5600000023841858,2.259002923965454
0.5649999976158142,2.2618250846862793
0.5699999928474426,2.2644689083099365
0.574999988079071,2.2644689083099365
0.5799999833106995,2.2643911838531494
0.5849999785423279,2.263181686401367
0.5899999737739563,2.2620248794555664
0.5950000286102295,2.2616219520568848
0.6000000238418579,2.26108455657959
0.6050000190734863,2.2586658000946045
0.6100000143051147,2.256655693054199
0.6150000095367432,2.260283946990967
0.6200000047683716,2.263552188873291
0.625,2.261939764022827
0.6299999952316284,2.260383367538452
0.6349999904632568,2.2595770359039307
0.6399999856948853,2.258885145187378
0.6449999809265137,2.2596914768218994
0.6499999761581421,2.2605557441711426
0.6549999713897705,2.2621684074401855
0.6600000262260437,2.263545036315918
0.6650000214576721,2.261932611465454
0.6700000166893005,2.2602601051330566
0.675000011920929,2.257841110229492
0.6800000071525574,2.2556045055389404
0.6850000023841858,2.2556045055389404
0.6899999976158142,2.2556045055389404
0.6949999928474426,2.2556045055389404
0.699999988079071,2.2557296752929688
0.7049999833106995,2.2573421001434326
0.7099999785423279,2.258796215057373
0.7149999737739563,2.2583930492401123
0.7200000286102295,2.258054256439209
0.7250000238418579,2.2584574222564697
0.7300000190734863,2.2588932514190674
0.7350000143051147,2.2596993446350098
0.7400000095367432,2.2605056762695312
0.7450000047683716,2.2613120079040527
0.75,2.2620513439178467
0.7549999952316284,2.2620513439178467
0.7599999904632568,2.2618136405944824
0.7649999856948853,2.2589917182922363
0.7699999809265137,2.2567198276519775
0.7749999761581421,2.260348320007324
0.7799999713897705,2.2635934352874756
0.7850000262260437,2.262787103652954
0.7900000214576721,2.2620513439178467
0.7950000166893005,2.2620513439178467
0.800000011920929,2.2618370056152344
0.8050000071525574,2.25941801071167
0.8100000023841858,2.2574334144592285
0.8149999976158142,2.259852170944214
0.8199999928474426,2.261758327484131
0.824999988079071,2.258533000946045
0.8299999833106995,2.2559010982513428
0.8349999785423279,2.2591264247894287
0.8399999737739563,2.2621264457702637
0.8450000286102295,2.262932777404785
0.8500000238418579,2.2632832527160645
0.8550000190734863,2.259251832962036
0.8600000143051147,2.2557196617126465
0.8650000095367432,2.2569291591644287
0.8700000047683716,2.258060932159424
0.875,2.2584640979766846
0.8799999952316284,2.2586705684661865
0.8849999904632568,2.2570581436157227
0.8899999856948853,2.255843162536621
0.8949999809265137,2.2582619190216064
0.8999999761581421,2.2606005668640137
0.9049999713897705,2.2622129917144775
0.9100000262260437,2.2634191513061523
0.9150000214576721,2.261000156402588
0.9200000166893005,2.2590744495391846
0.925000011920929,2.261493444442749
0.9300000071525574,2.2636215686798096
0.9350000023841858,2.263218402862549
0.9399999976158142,2.262479305267334
0.9449999928474426,2.2588508129119873
0.949999988079071,2.2560713291168213
0.9549999833106995,2.2605059146881104
0.9599999785423279,2.2639970779418945
0.9649999737739563,2.2595624923706055
0.9700000286102295,2.2559945583343506
0.9750000238418579,2.259622812271118
0.9800000190734863,2.2627696990966797
0.9850000143051147,2.261963367462158
0.9900000095367432,2.261289596557617
0.9950000047683716,2.261692762374878
1,2.2621407508850098
1.0049999952316284,2.2629470825195312
1.0099999904632568,2.2632570266723633
1.0149999856948853,2.2596285343170166
1.0199999809265137,2.2568204402923584
1.024999976158142,2.260448694229126
1.0299999713897705,2.2632029056549072
1.034999966621399,2.259171485900879
1.0399999618530273,2.25588321685791
1.0449999570846558,2.2583022117614746
1.0499999523162842,2.26058030128479
1.0549999475479126,2.2617897987365723
1.059999942779541,2.262620449066162
1.065000057220459,2.2606046199798584
1.0700000524520874,2.258875608444214
1.0750000476837158,2.2592787742614746
1.0800000429153442,2.259730339050293
1.0850000381469727,2.2605366706848145
1.090000033378601,2.260904550552368
1.0950000286102295,2.258082628250122
1.100000023841858,2.2555062770843506
1.1050000190734863,2.254699945449829
1.1100000143051147,2.25409197807312
1.1150000095367432,2.2548983097076416
1.1200000047683716,2.2560548782348633
1.125,2.259683132171631
1.1299999952316284,2.26275634765625
1.1349999904632568,2.2619500160217285
1.1399999856948853,2.2610926628112793
1.1449999809265137,2.259883165359497
1.149999976158142,2.2587766647338867
1.1549999713897705,2.258373498916626
1.159999966621399,2.2582812309265137
1.1649999618530273,2.2602968215942383
1.1699999570846558,2.2618422508239746
1.1749999523162842,2.2602295875549316
1.1799999475479126,2.2589333057403564
1.184999942779541,2.259739637374878
1.190000057220459,2.260173797607422
1.1950000524520874,2.2581582069396973
1.2000000476837158,2.256678342819214
1.2050000429153442,2.2586941719055176
