Time (s),Voltage (mV)
0.00020833333837799728,-0.412872850894928
0.00041666667675599456,-0.412872850894928
0.0006249999860301614,-0.41338470578193665
0.0008333333535119891,-0.4128880798816681
0.0010416667209938169,-0.4133770763874054
0.0012499999720603228,-0.41289567947387695
0.0014583333395421505,-0.412872850894928
0.0016666667070239782,-0.4133656620979309
0.0018749999580904841,-0.41290712356567383
0.0020833334419876337,-0.41335806250572205
0.002291666576638818,-0.41339612007141113
0.0024999999441206455,-0.41339612007141113
0.0027083333116024733,-0.41339612007141113
0.002916666679084301,-0.4129261374473572
0.0031250000465661287,-0.412872850894928
0.0033333334140479565,-0.4133352041244507
0.003541666781529784,-0.41293755173683167
0.0037499999161809683,-0.412872850894928
0.003958333283662796,-0.412872850894928
0.004166666883975267,-0.412872850894928
0.0043750000186264515,-0.412872850894928
0.004583333153277636,-0.412872850894928
0.004791666753590107,-0.412872850894928
0.004999999888241291,-0.412872850894928
0.0052083334885537624,-0.412872850894928
0.0054166666232049465,-0.412872850894928
0.005625000223517418,-0.412872850894928
0.005833333358168602,-0.412872850894928
0.006041666492819786,-0.412872850894928
0.0062500000931322575,-0.412872850894928
0.0064583332277834415,-0.412872850894928
0.006666666828095913,-0.412872850894928
0.006874999962747097,-0.412872850894928
0.007083333563059568,-0.412872850894928
0.0072916666977107525,-0.412872850894928
0.007499999832361937,-0.412872850894928
0.007708333432674408,-0.412872850894928
0.007916666567325592,-0.4124942123889923
0.008124999701976776,-0.4127243757247925
0.008333333767950535,-0.412872850894928
0.008541666902601719,-0.4125056266784668
0.008750000037252903,-0.412712961435318
0.008958333171904087,-0.412872850894928
0.009166666306555271,-0.412872850894928
0.00937500037252903,-0.412872850894928
0.009583333507180214,-0.412872850894928
0.009791666641831398,-0.412872850894928
0.009999999776482582,-0.412872850894928
0.010208332911133766,-0.412872850894928
0.010416666977107525,-0.412872850894928
0.010625000111758709,-0.4132019877433777
0.010833333246409893,-0.41307079792022705
0.011041666381061077,-0.41319435834884644
0.011250000447034836,-0.4130783975124359
0.01145833358168602,-0.412872850894928
0.011666666716337204,-0.41318294405937195
0.011874999850988388,-0.4130898416042328
0.012083332985639572,-0.4131753444671631
0.01229166705161333,-0.41339612007141113
0.012500000186264515,-0.41339612007141113
0.012708333320915699,-0.41339612007141113
0.012916666455566883,-0.41310885548591614
0.013124999590218067,-0.412872850894928
0.013333333656191826,-0.4131524860858917
0.01354166679084301,-0.4131202697753906
0.013749999925494194,-0.412872850894928
0.013958333060145378,-0.412872850894928
0.014166667126119137,-0.412872850894928
0.014375000260770321,-0.412872850894928
0.014583333395421505,-0.412872850894928
0.014791666530072689,-0.412872850894928
0.014999999664723873,-0.412872850894928
0.015208333730697632,-0.412872850894928
0.015416666865348816,-0.412872850894928
0.015625,-0.412872850894928
0.015833333134651184,-0.412872850894928
0.016041666269302368,-0.412872850894928
0.016249999403953552,-0.412872850894928
0.016458332538604736,-0.412872850894928
0.01666666753590107,-0.412872850894928
0.016875000670552254,-0.412872850894928
0.017083333805203438,-0.412872850894928
0.017291666939854622,-0.412872850894928
0.017500000074505806,-0.412872850894928
0.01770833320915699,-0.412872850894928
0.017916666343808174,-0.41267693042755127
0.018124999478459358,-0.4125416576862335
0.018333332613110542,-0.412872850894928
0.018541665747761726,-0.41268834471702576
0.01875000074505806,-0.41253024339675903
0.018958333879709244,-0.412872850894928
0.019166667014360428,-0.412872850894928
0.019375000149011612,-0.412872850894928
0.019583333283662796,-0.412872850894928
0.01979166641831398,-0.412872850894928
0.019999999552965164,-0.412872850894928
0.02020833268761635,-0.412718802690506
0.020416665822267532,-0.41234955191612244
0.020625000819563866,-0.41234955191612244
0.02083333395421505,-0.41234955191612244
0.021041667088866234,-0.4124883711338043
0.021250000223517418,-0.4127378463745117
0.021458333358168602,-0.41248074173927307
0.021666666492819786,-0.412872850894928
0.02187499962747097,-0.412872850894928
0.022083332762122154,-0.412872850894928
0.02229166589677334,-0.41275689005851746
0.02250000089406967,-0.4124617278575897
0.022708334028720856,-0.412872850894928
0.02291666716337204,-0.412872850894928
0.023125000298023224,-0.412872850894928
0.023333333432674408,-0.412872850894928
0.023541666567325592,-0.412872850894928
0.023749999701976776,-0.412872850894928
0.02395833283662796,-0.4127873480319977
0.024166665971279144,-0.4124312698841095
0.02437499910593033,-0.412872850894928
0.02458333410322666,-0.412872850894928
0.024791667237877846,-0.412872850894928
0.02500000037252903,-0.412872850894928
0.025208333507180214,-0.412872850894928
0.025416666641831398,-0.412872850894928
0.025624999776482582,-0.412872850894928
0.025833332911133766,-0.412872850894928
0.02604166604578495,-0.412872850894928
0.026249999180436134,-0.412872850894928
0.026458334177732468,-0.412872850894928
0.02666666731238365,-0.412872850894928
0.026875000447034836,-0.4128406345844269
0.02708333358168602,-0.41234955191612244
0.027291666716337204,-0.41234955191612244
0.027499999850988388,-0.41234955191612244
0.027708332985639572,-0.41234955191612244
0.027916666120290756,-0.4123627245426178
0.02812499925494194,-0.41286346316337585
0.028333334252238274,-0.41234955191612244
0.028541667386889458,-0.4123513102531433
0.028750000521540642,-0.4128707945346832
0.028958333656191826,-0.412872850894928
0.02916666679084301,-0.412872850894928
0.029374999925494194,-0.412872850894928
