Time (s),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
1.7100000381469727,0,0,-2.4223048426027377e-14
1.7200000286102295,0,0,-0.1818181872367859
1.7300000190734863,0,0,-0.5090909004211426
1.7400000095367432,0,0,-1.218181848526001
1.75,0,0,-2.3090908527374268
1.7599999904632568,-5.329070729958988e-17,-5.329070518200751e-15,-3.672727108001709
1.7699999809265137,-0.0004000000189989805,-0.03999999910593033,-5.018181800842285
1.7799999713897705,-0.0012000000569969416,-0.07999999821186066,-6.363636493682861
1.7899999618530273,-0.003000000026077032,-0.17999999225139618,-7.345454216003418
1.7999999523162842,-0.006000000052154064,-0.30000001192092896,-7.836363792419434
1.809999942779541,-0.010199999436736107,-0.41999998688697815,-7.81818151473999
1.8200000524520874,-0.015200001187622547,-0.5,-7.181817531585693
1.8300000429153442,-0.02120000123977661,-0.6000000238418579,-6.145454406738281
1.840000033378601,-0.02759999968111515,-0.6399999856948853,-4.745454788208008
1.850000023841858,-0.03420000150799751,-0.6600000262260437,-3.2545456886291504
1.8600000143051147,-0.04100000113248825,-0.6800000071525574,-1.9818181991577148
1.8700000047683716,-0.04780000075697899,-0.6800000071525574,-1.1272728443145752
1.8799999952316284,-0.05460000038146973,-0.6799999475479126,-0.3818182349205017
1.8899999856948853,-0.06140000373125076,-0.6800000071525574,0.054545462131500244
1.899999976158142,-0.06800000369548798,-0.6600000262260437,0.2181818187236786
1.909999966621399,-0.07459999620914459,-0.6599999666213989,0.3818182051181793
1.9199999570846558,-0.08139999955892563,-0.6800000071525574,0.41818180680274963
1.9299999475479126,-0.08800000697374344,-0.6600000262260437,0.418181836605072
1.940000057220459,-0.09440000355243683,-0.6399999856948853,0.2909091114997864
1.9500000476837158,-0.10099999606609344,-0.6599999666213989,0.23636364936828613
1.9600000381469727,-0.10740000009536743,-0.6399999856948853,0.16363637149333954
1.9700000286102295,-0.11380000412464142,-0.6399999856948853,0.18181820213794708
1.9800000190734863,-0.12020000070333481,-0.6399999856948853,0.0727272778749466
1.9900000095367432,-0.12680000066757202,-0.6599999666213989,0.12727272510528564
2,-0.133200004696846,-0.6399999856948853,0.2545454502105713
2.009999990463257,-0.13979999721050262,-0.6599999666213989,0.34545454382896423
2.0199999809265137,-0.1462000012397766,-0.6399999856948853,0.4000000059604645
2.0299999713897705,-0.1526000052690506,-0.6399999856948853,0.4363636374473572
2.0399999618530273,-0.15880000591278076,-0.6200000047683716,0.45454543828964233
2.049999952316284,-0.16499999165534973,-0.6200000047683716,0.34545454382896423
2.059999942779541,-0.17100000381469727,-0.6000000238418579,0.30909091234207153
2.069999933242798,-0.17720000445842743,-0.6200000047683716,0.23636364936828613
2.0799999237060547,-0.1834000051021576,-0.6200000047683716,0.2181818187236786
2.0899999141693115,-0.18960000574588776,-0.6200000047683716,0.16363635659217834
2.0999999046325684,-0.19580000638961792,-0.6200000047683716,0.1818181723356247
2.109999895095825,-0.2019999921321869,-0.6200000047683716,0.1818181872367859
2.119999885559082,-0.20799998939037323,-0.6000000238418579,0.3636363744735718
2.130000114440918,-0.21400001645088196,-0.6000000238418579,0.41818180680274963
2.140000104904175,-0.2199999988079071,-0.6000000238418579,0.4363636374473572
2.1500000953674316,-0.22599999606609344,-0.6000000238418579,0.41818180680274963
2.1600000858306885,-0.23199999332427979,-0.6000000238418579,0.3636363744735718
2.1700000762939453,-0.2378000020980835,-0.5800000429153442,0.27272728085517883
2.180000066757202,-0.2436000108718872,-0.5800000429153442,0.2545454502105713
2.190000057220459,-0.24939998984336853,-0.5800000429153442,0.2181818187236786
2.200000047683716,-0.25519999861717224,-0.5800000429153442,0.2545454800128937
2.2100000381469727,-0.26099997758865356,-0.5800000429153442,0.2545454800128937
2.2200000286102295,-0.2667999863624573,-0.5800000429153442,0.12727274000644684
2.2300000190734863,-0.272599995136261,-0.5800000429153442,0.1818181872367859
2.240000009536743,-0.2784000039100647,-0.5800000429153442,0.2181818187236786
2.25,-0.2839999794960022,-0.5600000619888306,0.23636364936828613
2.259999990463257,-0.2895999848842621,-0.5600000619888306,0.23636364936828613
2.2699999809265137,-0.2954000234603882,-0.5800000429153442,0.21818184852600098
2.2799999713897705,-0.3009999990463257,-0.5600000619888306,0.18181820213794708
2.2899999618530273,-0.30660000443458557,-0.5600000619888306,0.2181818187236786
2.299999952316284,-0.31219998002052307,-0.5600000619888306,0.12727272510528564
2.309999942779541,-0.31779998540878296,-0.5600000619888306,0.2181818187236786
2.319999933242798,-0.32340002059936523,-0.5600000619888306,0.2909091114997864
2.3299999237060547,-0.32899999618530273,-0.5600000619888306,0.23636364936828613
2.3399999141693115,-0.3343999981880188,-0.5400000214576721,0.2545454502105713
2.3499999046325684,-0.3399999737739563,-0.5600000619888306,0.34545454382896423
2.359999895095825,-0.34539997577667236,-0.5400000214576721,0.30909091234207153
2.369999885559082,-0.3507999777793884,-0.5399999618530273,0.34545454382896423
2.380000114440918,-0.3561999797821045,-0.5400000214576721,0.34545454382896423
2.390000104904175,-0.36159998178482056,-0.5400000214576721,0.30909091234207153
2.4000000953674316,-0.3668000102043152,-0.5199999809265137,0.34545454382896423
2.4100000858306885,-0.37219998240470886,-0.5399999618530273,0.2545454502105713
2.4200000762939453,-0.3774000108242035,-0.5199999809265137,0.23636364936828613
2.430000066757202,-0.38260000944137573,-0.5199999809265137,0.19999997317790985
2.440000057220459,-0.387800008058548,-0.5199999809265137,0.1454545557498932
2.450000047683716,-0.3929999768733978,-0.5199999809265137,0.0727272778749466
2.4600000381469727,-0.39820000529289246,-0.5199999809265137,0.1818181872367859
2.4700000286102295,-0.4034000039100647,-0.5199999809265137,0.16363637149333954
2.4800000190734863,-0.40860000252723694,-0.5199999809265137,0.21818184852600098
2.490000009536743,-0.4138000011444092,-0.5199999809265137,0.2545454502105713
2.5,-0.4189999997615814,-0.5199999809265137,0.27272728085517883
2.509999990463257,-0.42399996519088745,-0.5,0.27272728085517883
2.5199999809265137,-0.42899999022483826,-0.5,0.3454545736312866
2.5299999713897705,-0.4339999556541443,-0.5,0.3818182051181793
2.5399999618530273,-0.4389999806880951,-0.5,0.3818182051181793
2.549999952316284,-0.4440000057220459,-0.5,0.34545454382896423
2.559999942779541,-0.4490000307559967,-0.5,0.3636363446712494
2.569999933242798,-0.4538000226020813,-0.48000001907348633,0.34545454382896423
2.5799999237060547,-0.4585999846458435,-0.48000001907348633,0.30909091234207153
2.5899999141693115,-0.4634000360965729,-0.48000001907348633,0.34545454382896423
2.5999999046325684,-0.46820002794265747,-0.48000001907348633,0.34545454382896423
2.609999895095825,-0.47280001640319824,-0.4599999785423279,0.2181818187236786
2.619999885559082,-0.47760000824928284,-0.48000001907348633,0.16363637149333954
2.630000114440918,-0.48240000009536743,-0.48000001907348633,0.1818181723356247
2.640000104904175,-0.4869999885559082,-0.4599999785423279,0.1818181872367859
2.6500000953674316,-0.491599977016449,-0.4599999785423279,0.16363637149333954
2.6600000858306885,-0.49640002846717834,-0.48000001907348633,0.21818184852600098
2.6700000762939453,-0.5010000467300415,-0.4599999785423279,0.2545454502105713
2.680000066757202,-0.5056000351905823,-0.4599999785423279,0.27272728085517883
2.690000057220459,-0.510200023651123,-0.4599999785423279,0.16363637149333954
2.700000047683716,-0.514799952507019,-0.4599999785423279,0.23636364936828613
2.7100000381469727,-0.5192000269889832,-0.4399999976158142,0.2909091114997864
2.7200000286102295,-0.5238000154495239,-0.4599999785423279,0.2181818187236786
2.7300000190734863,-0.5282000303268433,-0.4399999976158142,0.2181818187236786
2.740000009536743,-0.532800018787384,-0.4599999785423279,0.2909091114997864
2.75,-0.5371999740600586,-0.4399999976158142,0.23636364936828613
2.759999990463257,-0.5415999889373779,-0.4399999976158142,0.16363637149333954
2.7699999809265137,-0.5460000038146973,-0.4399999678134918,0.27272728085517883
2.7799999713897705,-0.5503999590873718,-0.4399999976158142,0.2545454502105713
2.7899999618530273,-0.554599940776825,-0.41999998688697815,0.30909091234207153
2.799999952316284,-0.5590000152587891,-0.4399999678134918,0.3272727429866791
2.809999942779541,-0.5633999705314636,-0.4399999976158142,0.4000000059604645
2.819999933242798,-0.5675999522209167,-0.41999998688697815,0.34545454382896423
2.8299999237060547,-0.5717999935150146,-0.41999998688697815,0.27272728085517883
2.8399999141693115,-0.5760000348091125,-0.41999998688697815,0.18181820213794708
2.8499999046325684,-0.5800000429153442,-0.4000000059604645,0.1818181723356247
2.859999895095825,-0.5839999914169312,-0.4000000059604645,0.16363637149333954
2.869999885559082,-0.5881999731063843,-0.41999998688697815,0.20000000298023224
2.880000114440918,-0.5924000144004822,-0.42000001668930054,0.2909091114997864
2.890000104904175,-0.5965999960899353,-0.41999998688697815,0.34545454382896423
2.9000000953674316,-0.6007999777793884,-0.41999998688697815,0.3636363744735718
2.9100000858306885,-0.6047999858856201,-0.4000000059604645,0.3636363744735718
2.9200000762939453,-0.6086000204086304,-0.3799999952316284,0.3636363744735718
2.930000066757202,-0.6123999357223511,-0.3799999952316284,0.34545454382896423
2.940000057220459,-0.6162000298500061,-0.3799999952316284,0.2909091114997864
2.950000047683716,-0.6200000047683716,-0.3799999952316284,0.20000000298023224
2.9600000381469727,-0.6239999532699585,-0.4000000059604645,0.072727270424366
2.9700000286102295,-0.6279999613761902,-0.4000000059604645,0.1090909093618393
2.9800000190734863,-0.6317999958992004,-0.3800000250339508,0.12727272510528564
2.990000009536743,-0.6355999708175659,-0.3799999952316284,0.1454545557498932
3,-0.6394000053405762,-0.3799999952316284,0.2545454502105713
3.009999990463257,-0.6432000398635864,-0.3799999952316284,0.34545454382896423
3.0199999809265137,-0.6467999815940857,-0.35999998450279236,0.30909091234207153
3.0299999713897705,-0.650600016117096,-0.3799999952316284,0.23636364936828613
3.0399999618530273,-0.6543999910354614,-0.3799999952316284,0.3272727131843567
3.049999952316284,-0.6579999923706055,-0.35999998450279236,0.2909091114997864
3.059999942779541,-0.6615999937057495,-0.36000001430511475,0.3272727131843567
3.069999933242798,-0.6651999354362488,-0.35999998450279236,0.23636361956596375
3.0799999237060547,-0.6687999963760376,-0.36000001430511475,0.3272727131843567
3.0899999141693115,-0.6722000241279602,-0.3400000035762787,0.2909091114997864
3.0999999046325684,-0.6758000254631042,-0.36000001430511475,0.2181818187236786
3.109999895095825,-0.6792000532150269,-0.3400000035762787,0.2181818187236786
3.119999885559082,-0.6828000545501709,-0.36000001430511475,0.2909091114997864
3.130000114440918,-0.6862000226974487,-0.3400000035762787,0.3272727131843567
3.140000104904175,-0.6896000504493713,-0.3400000035762787,0.23636364936828613
3.1500000953674316,-0.6930000185966492,-0.3399999737739563,0.3272727131843567
3.1600000858306885,-0.6964000463485718,-0.3400000035762787,0.2909091114997864
3.1700000762939453,-0.6996000409126282,-0.3199999928474426,0.23636364936828613
3.180000066757202,-0.7028000354766846,-0.3199999928474426,0.0727272778749466
3.190000057220459,-0.7062000036239624,-0.3399999737739563,0.09090909361839294
3.200000047683716,-0.7094000577926636,-0.320000022649765,0.09090909361839294
3.2100000381469727,-0.71260005235672,-0.3199999928474426,0.0727272778749466
3.2200000286102295,-0.7160000205039978,-0.3399999737739563,0.12727272510528564
3.2300000190734863,-0.7194000482559204,-0.3400000035762787,0.2545454800128937
3.240000009536743,-0.7226000428199768,-0.3199999928474426,0.3636363744735718
3.25,-0.7258000373840332,-0.3199999928474426,0.34545454382896423
3.259999990463257,-0.7289999723434448,-0.3199999928474426,0.4000000059604645
3.2699999809265137,-0.7319999933242798,-0.30000001192092896,0.4363636374473572
3.2799999713897705,-0.73499995470047,-0.30000001192092896,0.4363636374473572
3.2899999618530273,-0.7379999756813049,-0.30000001192092896,0.3818182051181793
3.299999952316284,-0.7409999966621399,-0.30000001192092896,0.3818182051181793
3.309999942779541,-0.7440000176429749,-0.30000001192092896,0.34545454382896423
3.319999933242798,-0.7470000386238098,-0.30000001192092896,0.27272728085517883
3.3299999237060547,-0.7498000860214233,-0.2800000309944153,0.27272728085517883
3.3399999141693115,-0.7526000142097473,-0.2800000309944153,0.2545454502105713
3.3499999046325684,-0.7554000020027161,-0.2800000309944153,0.2181818187236786
3.359999895095825,-0.7581999897956848,-0.2800000309944153,0.16363637149333954
3.369999885559082,-0.7609999775886536,-0.2800000309944153,0.1818181872367859
3.380000114440918,-0.7638000249862671,-0.2800000309944153,0.0727272778749466
3.390000104904175,-0.7666000127792358,-0.2800000309944153,0.05454545468091965
3.4000000953674316,-0.7694000005722046,-0.2800000309944153,0.12727272510528564
3.4100000858306885,-0.7722000479698181,-0.2800000309944153,0.1818181872367859
3.4200000762939453,-0.7748000025749207,-0.2600000202655792,0.2181818187236786
3.430000066757202,-0.7775999903678894,-0.2800000309944153,0.23636364936828613
3.440000057220459,-0.7803999781608582,-0.2800000309944153,0.23636364936828613
3.450000047683716,-0.7830000519752502,-0.2600000202655792,0.2181818187236786
3.4600000381469727,-0.7856000065803528,-0.25999999046325684,0.27272728085517883
3.4700000286102295,-0.7882000207901001,-0.2600000202655792,0.20000000298023224
3.4800000190734863,-0.7907999753952026,-0.25999999046325684,0.30909091234207153
3.490000009536743,-0.79339998960495,-0.25999999046325684,0.2909091114997864
3.5,-0.7960000038146973,-0.2600000202655792,0.23636364936828613
3.509999990463257,-0.7984000444412231,-0.24000000953674316,0.2545454502105713
3.5199999809265137,-0.8009999990463257,-0.25999999046325684,0.2545454502105713
3.5299999713897705,-0.8034000396728516,-0.24000000953674316,0.23636364936828613
3.5399999618530273,-0.8058000802993774,-0.24000000953674316,0.2909091114997864
3.549999952316284,-0.8082000613212585,-0.24000000953674316,0.30909091234207153
3.559999942779541,-0.8105999827384949,-0.24000000953674316,0.20000000298023224
3.569999933242798,-0.8130000233650208,-0.24000000953674316,0.27272728085517883
3.5799999237060547,-0.8154000043869019,-0.24000000953674316,0.2181818187236786
3.5899999141693115,-0.8175999522209167,-0.2199999988079071,0.23636364936828613
3.5999999046325684,-0.8198000192642212,-0.2199999988079071,0.23636364936828613
3.609999895095825,-0.8222000002861023,-0.24000000953674316,0.30909091234207153
3.619999885559082,-0.8243999481201172,-0.2199999988079071,0.34545454382896423
3.630000114440918,-0.8265999555587769,-0.2199999988079071,0.34545454382896423
3.640000104904175,-0.8288000226020813,-0.2199999988079071,0.30909091234207153
3.6500000953674316,-0.8309999704360962,-0.2199999988079071,0.34545454382896423
3.6600000858306885,-0.8330000042915344,-0.20000000298023224,0.3636363744735718
3.6700000762939453,-0.8349999189376831,-0.20000000298023224,0.2545454800128937
3.680000066757202,-0.8370000123977661,-0.20000000298023224,0.2181818187236786
3.690000057220459,-0.8390000462532043,-0.20000000298023224,0.16363637149333954
3.700000047683716,-0.840999960899353,-0.20000000298023224,0.09090909361839294
3.7100000381469727,-0.843000054359436,-0.20000000298023224,2.220446049250313e-13
3.7200000286102295,-0.8449999690055847,-0.20000000298023224,-9.689218692784593e-14
3.7300000190734863,-0.8469999432563782,-0.20000000298023224,-1.291895870879703e-13
3.740000009536743,-0.849000096321106,-0.20000000298023224,-1.6148698047183108e-13
3.75,-0.8509999513626099,-0.20000000298023224,-1.6148698047183108e-13
3.759999990463257,-0.8529999852180481,-0.20000000298023224,-1.291895870879703e-13
3.7699999809265137,-0.8550000190734863,-0.20000000298023224,-9.689218692784593e-14
3.7799999713897705,-0.8569999933242798,-0.20000000298023224,0.09090909361839294
3.7899999618530273,-0.859000027179718,-0.20000000298023224,0.16363637149333954
3.799999952316284,-0.8609999418258667,-0.20000000298023224,0.2181818187236786
3.809999942779541,-0.8630000352859497,-0.20000000298023224,0.2545454502105713
3.819999933242798,-0.8650000691413879,-0.20000000298023224,0.3636363446712494
3.8299999237060547,-0.8668000102043152,-0.18000000715255737,0.34545454382896423
3.8399999141693115,-0.8686000108718872,-0.18000000715255737,0.4000000059604645
3.8499999046325684,-0.8703999519348145,-0.17999999225139618,0.41818180680274963
3.859999895095825,-0.8722000122070312,-0.17999999225139618,0.4909090995788574
3.869999885559082,-0.8737999796867371,-0.1599999964237213,0.418181836605072
3.880000114440918,-0.8756000399589539,-0.18000000715255737,0.4000000059604645
3.890000104904175,-0.8772000074386597,-0.1599999964237213,0.34545454382896423
3.9000000953674316,-0.8788000345230103,-0.1599999964237213,0.3636363744735718
3.9100000858306885,-0.8802000284194946,-0.14000001549720764,0.3454545736312866
3.9200000762939453,-0.8817999958992004,-0.1599999964237213,0.2909091114997864
3.930000066757202,-0.8831999897956848,-0.14000001549720764,0.30909091234207153
3.940000057220459,-0.8847999572753906,-0.1599999964237213,0.2909091114997864
3.950000047683716,-0.8862000703811646,-0.14000001549720764,0.23636364936828613
3.9600000381469727,-0.8875999450683594,-0.14000001549720764,0.16363637149333954
3.9700000286102295,-0.8890000581741333,-0.14000000059604645,0.27272728085517883
3.9800000190734863,-0.8904000520706177,-0.14000001549720764,0.16363635659217834
3.990000009536743,-0.8915999531745911,-0.12000000476837158,0.1454545557498932
4,-0.8930000066757202,-0.14000000059604645,0.1090909093618393
4.010000228881836,-0.8943999409675598,-0.14000001549720764,0.1454545557498932
4.019999980926514,-0.8956000208854675,-0.12000000476837158,0.16363637149333954
4.03000020980835,-0.8970000147819519,-0.14000000059604645,0.2545454502105713
4.039999961853027,-0.8984000086784363,-0.14000001549720764,0.2181818187236786
4.050000190734863,-0.8996000289916992,-0.12000000476837158,0.27272728085517883
4.059999942779541,-0.9007999300956726,-0.12000000476837158,0.2181818187236786
4.070000171661377,-0.9020000696182251,-0.12000000476837158,0.1454545557498932
4.079999923706055,-0.9030000567436218,-0.10000000149011612,0.16363637149333954
4.090000152587891,-0.9041999578475952,-0.12000000476837158,0.16363637149333954
4.099999904632568,-0.9054000973701477,-0.12000000476837158,0.12727272510528564
4.110000133514404,-0.9065999984741211,-0.12000000476837158,0.16363635659217834
4.119999885559082,-0.907800018787384,-0.12000000476837158,0.1818181723356247
4.130000114440918,-0.909000039100647,-0.12000000476837158,0.1818181872367859
4.139999866485596,-0.9100000262260437,-0.10000000149011612,0.3636363744735718
4.150000095367432,-0.9109999537467957,-0.10000000149011612,0.41818180680274963
4.159999847412109,-0.9120000004768372,-0.10000000149011612,0.4363636374473572
4.170000076293945,-0.9129999876022339,-0.10000000149011612,0.41818180680274963
4.179999828338623,-0.9140000343322754,-0.10000000149011612,0.3636363744735718
4.190000057220459,-0.9147999882698059,-0.07999999821186066,0.1818181723356247
4.199999809265137,-0.9155999422073364,-0.07999999821186066,0.1818181872367859
4.210000038146973,-0.9164000749588013,-0.07999999821186066,0.16363635659217834
4.21999979019165,-0.917199969291687,-0.07999999821186066,0.12727272510528564
4.230000019073486,-0.9180000424385071,-0.07999999821186066,0.0727272778749466
4.239999771118164,-0.918999969959259,-0.10000000149011612,0.09090909361839294
4.25,-0.9197999835014343,-0.07999999821186066,0.09090909361839294
4.260000228881836,-0.9206000566482544,-0.07999999821186066,0.09090909361839294
4.269999980926514,-0.9213999509811401,-0.07999999821186066,0.1818181872367859
4.28000020980835,-0.9222000241279602,-0.07999999821186066,0.2545454502105713
4.289999961853027,-0.9227999448776245,-0.06000000238418579,0.2181818187236786
4.300000190734863,-0.9236000180244446,-0.07999999821186066,0.16363637149333954
4.309999942779541,-0.9243999719619751,-0.07999999821186066,0.27272728085517883
4.320000171661377,-0.925000011920929,-0.06000000238418579,0.2545454502105713
4.329999923706055,-0.9256000518798828,-0.06000000238418579,0.2181818187236786
4.340000152587891,-0.9264000654220581,-0.07999999821186066,0.2545454800128937
4.349999904632568,-0.9270000457763672,-0.06000000238418579,0.2727273106575012
4.360000133514404,-0.9273999929428101,-0.03999999910593033,0.1818181723356247
4.369999885559082,-0.9279999732971191,-0.06000000238418579,0.0727272778749466
4.380000114440918,-0.9285999536514282,-0.06000000238418579,0.1454545557498932
4.389999866485596,-0.9290000200271606,-0.03999999910593033,0.20000000298023224
4.400000095367432,-0.9296000599861145,-0.06000000238418579,0.12727274000644684
4.409999847412109,-0.9301999807357788,-0.06000000238418579,0.12727272510528564
4.420000076293945,-0.9308000802993774,-0.06000000238418579,0.30909091234207153
4.429999828338623,-0.9312000274658203,-0.03999999910593033,0.2727273106575012
4.440000057220459,-0.9315999746322632,-0.03999999910593033,0.2181818187236786
4.449999809265137,-0.9319999814033508,-0.03999999910593033,0.3454545736312866
4.460000038146973,-0.9324000477790833,-0.03999999910593033,0.2545454502105713
4.46999979019165,-0.9326000213623047,-0.019999999552965164,0.1454545557498932
4.480000019073486,-0.9329999685287476,-0.03999999910593033,0.1090909093618393
4.489999771118164,-0.9333999752998352,-0.03999999910593033,0.1454545557498932
4.5,-0.9335999488830566,-0.019999999552965164,0.0727272778749466
4.510000228881836,-0.9340000152587891,-0.03999999910593033,0.09090909361839294
4.519999980926514,-0.9343999624252319,-0.03999999910593033,0.09090909361839294
4.53000020980835,-0.9345999956130981,-0.019999999552965164,0.1818181872367859
4.539999961853027,-0.9347999691963196,-0.019999999552965164,0.16363635659217834
4.550000190734863,-0.935200035572052,-0.03999999910593033,0.2181818187236786
4.559999942779541,-0.9354000091552734,-0.019999999552965164,0.34545454382896423
4.570000171661377,-0.9355999827384949,-0.019999999552965164,0.34545454382896423
4.579999923706055,-0.9358000755310059,-0.019999999552965164,0.30909091234207153
4.590000152587891,-0.9360000491142273,-0.019999999552965164,0.34545454382896423
4.599999904632568,-0.9360000491142273,-1.0658141036401503e-13,0.3636363744735718
4.610000133514404,-0.9360000491142273,0,0.2545454800128937
4.619999885559082,-0.9360000491142273,0,0.2181818187236786
4.630000114440918,-0.9360000491142273,0,0.16363637149333954
4.639999866485596,-0.9360000491142273,0,0.09090909361839294
4.650000095367432,-0.9360000491142273,0,5.006134395912909e-13
4.659999847412109,-0.9360000491142273,0,0
4.670000076293945,-0.9360000491142273,0,0
4.679999828338623,-0.9360000491142273,0,0
4.690000057220459,-0.9360000491142273,0,0
4.699999809265137,-0.9360000491142273,0,0
4.710000038146973,-0.9360000491142273,0,0
4.71999979019165,-0.9360000491142273,0,0
4.730000019073486,-0.9360000491142273,0,0
4.739999771118164,-0.9360000491142273,0,0
4.75,-0.9360000491142273,0,0
4.760000228881836,-0.9360000491142273,0,0
4.769999980926514,-0.9360000491142273,0,0
4.78000020980835,-0.9360000491142273,0,0
4.789999961853027,-0.9360000491142273,0,0
4.800000190734863,-0.9360000491142273,0,0
4.809999942779541,-0.9360000491142273,0,0
4.820000171661377,-0.9360000491142273,0,0
4.829999923706055,-0.9360000491142273,0,0
4.840000152587891,-0.9360000491142273,0,0
4.849999904632568,-0.9360000491142273,0,0
4.860000133514404,-0.9360000491142273,0,0
4.869999885559082,-0.9360000491142273,0,0
4.880000114440918,-0.9360000491142273,0,0
4.889999866485596,-0.9360000491142273,0,0
4.900000095367432,-0.9360000491142273,0,0
4.909999847412109,-0.9360000491142273,0,0
4.920000076293945,-0.9360000491142273,0,0
